date,town,daily_cases,avg_cases,daily_deaths,avg_deaths,std_daily_cases,std_avg_cases,std_daily_deaths,std_avg_deaths
2020/3/11,Tel Aviv-Yafo,30,30,0,0,6.468193735,6.468193735,0,0
2020/3/12,Tel Aviv-Yafo,0,0,0,0,0,0,0,0
2020/3/13,Tel Aviv-Yafo,45,45,0,0,9.702290603,9.702290603,0,0
2020/3/14,Tel Aviv-Yafo,75,75,0,0,16.17048434,16.17048434,0,0
2020/3/15,Tel Aviv-Yafo,30,30,0,0,6.468193735,6.468193735,0,0
2020/3/16,Tel Aviv-Yafo,45,45,0,0,9.702290603,9.702290603,0,0
2020/3/17,Tel Aviv-Yafo,75,42.85714286,0,0,16.17048434,9.240276765,0,0
2020/3/18,Tel Aviv-Yafo,165,62.14285714,0,0,35.57506554,13.39840131,0,0
2020/3/19,Tel Aviv-Yafo,90,75,0,0,19.40458121,16.17048434,0,0
2020/3/20,Tel Aviv-Yafo,105,83.57142857,0,0,22.63867807,18.01853969,0,0
2020/3/21,Tel Aviv-Yafo,30,77.14285714,0,0,6.468193735,16.63249818,0,0
2020/3/22,Tel Aviv-Yafo,105,87.85714286,0,0,22.63867807,18.94256737,0,0
2020/3/23,Tel Aviv-Yafo,120,98.57142857,0,0,25.87277494,21.25263656,0,0
2020/3/24,Tel Aviv-Yafo,90,100.7142857,0,0,19.40458121,21.71465039,0,0
2020/3/25,Tel Aviv-Yafo,30,81.42857143,0,0,6.468193735,17.55652585,0,0
2020/3/26,Tel Aviv-Yafo,60,77.14285714,15,2.142857143,12.93638747,16.63249818,3.234096868,0.462013838
2020/3/27,Tel Aviv-Yafo,30,66.42857143,0,2.142857143,6.468193735,14.32242899,0,0.462013838
2020/3/28,Tel Aviv-Yafo,45,68.57142857,0,2.142857143,9.702290603,14.78444282,0,0.462013838
2020/3/29,Tel Aviv-Yafo,15,55.71428571,0,2.142857143,3.234096868,12.01235979,0,0.462013838
2020/3/30,Tel Aviv-Yafo,90,51.42857143,0,2.142857143,19.40458121,11.08833212,0,0.462013838
2020/3/31,Tel Aviv-Yafo,60,47.14285714,0,2.142857143,12.93638747,10.16430444,0,0.462013838
2020/4/1,Tel Aviv-Yafo,15,45,0,2.142857143,3.234096868,9.702290603,0,0.462013838
2020/4/2,Tel Aviv-Yafo,0,36.42857143,30,4.285714286,0,7.85423525,6.468193735,0.924027677
2020/4/3,Tel Aviv-Yafo,0,32.14285714,0,4.285714286,0,6.930207573,0,0.924027677
2020/4/4,Tel Aviv-Yafo,60,34.28571429,0,4.285714286,12.93638747,7.392221413,0,0.924027677
2020/4/5,Tel Aviv-Yafo,45,38.57142857,0,4.285714286,9.702290603,8.316249088,0,0.924027677
2020/4/6,Tel Aviv-Yafo,45,32.14285714,0,4.285714286,9.702290603,6.930207573,0,0.924027677
2020/4/7,Tel Aviv-Yafo,0,23.57142857,0,4.285714286,0,5.08215222,0,0.924027677
2020/4/8,Tel Aviv-Yafo,0,21.42857143,0,4.285714286,0,4.620138383,0,0.924027677
2020/4/9,Tel Aviv-Yafo,0,21.42857143,0,0,0,4.620138383,0,0
2020/4/10,Tel Aviv-Yafo,0,21.42857143,0,0,0,4.620138383,0,0
2020/4/11,Tel Aviv-Yafo,0,12.85714286,0,0,0,2.77208303,0,0
2020/4/12,Tel Aviv-Yafo,15,8.571428571,0,0,3.234096868,1.848055353,0,0
2020/4/13,Tel Aviv-Yafo,15,4.285714286,0,0,3.234096868,0.924027677,0,0
2020/4/14,Tel Aviv-Yafo,0,4.285714286,15,2.142857143,0,0.924027677,3.234096868,0.462013838
2020/4/15,Tel Aviv-Yafo,30,8.571428571,45,8.571428571,6.468193735,1.848055353,9.702290603,1.848055353
2020/4/16,Tel Aviv-Yafo,0,8.571428571,0,8.571428571,0,1.848055353,0,1.848055353
2020/4/17,Tel Aviv-Yafo,0,8.571428571,0,8.571428571,0,1.848055353,0,1.848055353
2020/4/18,Tel Aviv-Yafo,0,8.571428571,15,10.71428571,0,1.848055353,3.234096868,2.31006919
2020/4/19,Tel Aviv-Yafo,0,6.428571429,0,10.71428571,0,1.386041515,0,2.31006919
2020/4/20,Tel Aviv-Yafo,0,4.285714286,0,10.71428571,0,0.924027677,0,2.31006919
2020/4/21,Tel Aviv-Yafo,0,4.285714286,0,8.571428571,0,0.924027677,0,1.848055353
2020/4/22,Tel Aviv-Yafo,0,0,0,2.142857143,0,0,0,0.462013838
2020/4/23,Tel Aviv-Yafo,0,0,0,2.142857143,0,0,0,0.462013838
2020/4/24,Tel Aviv-Yafo,0,0,0,2.142857143,0,0,0,0.462013838
2020/4/25,Tel Aviv-Yafo,0,0,15,2.142857143,0,0,3.234096868,0.462013838
2020/4/26,Tel Aviv-Yafo,0,0,0,2.142857143,0,0,0,0.462013838
2020/4/27,Tel Aviv-Yafo,0,0,15,4.285714286,0,0,3.234096868,0.924027677
2020/4/28,Tel Aviv-Yafo,0,0,0,4.285714286,0,0,0,0.924027677
2020/4/29,Tel Aviv-Yafo,0,0,0,4.285714286,0,0,0,0.924027677
2020/4/30,Tel Aviv-Yafo,0,0,0,4.285714286,0,0,0,0.924027677
2020/5/1,Tel Aviv-Yafo,0,0,0,4.285714286,0,0,0,0.924027677
2020/5/2,Tel Aviv-Yafo,0,0,0,2.142857143,0,0,0,0.462013838
2020/5/3,Tel Aviv-Yafo,0,0,0,2.142857143,0,0,0,0.462013838
2020/5/4,Tel Aviv-Yafo,0,0,0,0,0,0,0,0
2020/5/5,Tel Aviv-Yafo,0,0,0,0,0,0,0,0
2020/5/6,Tel Aviv-Yafo,15,2.142857143,0,0,3.234096868,0.462013838,0,0
2020/5/7,Tel Aviv-Yafo,0,2.142857143,0,0,0,0.462013838,0,0
2020/5/8,Tel Aviv-Yafo,0,2.142857143,0,0,0,0.462013838,0,0
2020/5/9,Tel Aviv-Yafo,0,2.142857143,15,2.142857143,0,0.462013838,3.234096868,0.462013838
2020/5/10,Tel Aviv-Yafo,0,2.142857143,0,2.142857143,0,0.462013838,0,0.462013838
2020/5/11,Tel Aviv-Yafo,15,4.285714286,0,2.142857143,3.234096868,0.924027677,0,0.462013838
2020/5/12,Tel Aviv-Yafo,0,4.285714286,0,2.142857143,0,0.924027677,0,0.462013838
2020/5/13,Tel Aviv-Yafo,0,2.142857143,0,2.142857143,0,0.462013838,0,0.462013838
2020/5/14,Tel Aviv-Yafo,0,2.142857143,0,2.142857143,0,0.462013838,0,0.462013838
2020/5/15,Tel Aviv-Yafo,0,2.142857143,0,2.142857143,0,0.462013838,0,0.462013838
2020/5/16,Tel Aviv-Yafo,0,2.142857143,0,0,0,0.462013838,0,0
2020/5/17,Tel Aviv-Yafo,1,2.285714286,0,0,0.215606458,0.492814761,0,0
2020/5/18,Tel Aviv-Yafo,1,0.285714286,0,0,0.215606458,0.061601845,0,0
2020/5/19,Tel Aviv-Yafo,0,0.285714286,0,0,0,0.061601845,0,0
2020/5/20,Tel Aviv-Yafo,15,2.428571429,0,0,3.234096868,0.523615683,0,0
2020/5/21,Tel Aviv-Yafo,1,2.571428571,0,0,0.215606458,0.554416606,0,0
2020/5/22,Tel Aviv-Yafo,2,2.857142857,0,0,0.431212916,0.616018451,0,0
2020/5/23,Tel Aviv-Yafo,0,2.857142857,0,0,0,0.616018451,0,0
2020/5/24,Tel Aviv-Yafo,0,2.714285714,0,0,0,0.585217528,0,0
2020/5/25,Tel Aviv-Yafo,0,2.571428571,0,0,0,0.554416606,0,0
2020/5/26,Tel Aviv-Yafo,3,3,0,0,0.646819374,0.646819374,0,0
2020/5/27,Tel Aviv-Yafo,1,1,0,0,0.215606458,0.215606458,0,0
2020/5/28,Tel Aviv-Yafo,0,0.857142857,0,0,0,0.184805535,0,0
2020/5/29,Tel Aviv-Yafo,1,0.714285714,0,0,0.215606458,0.154004613,0,0
2020/5/30,Tel Aviv-Yafo,0,0.714285714,0,0,0,0.154004613,0,0
2020/5/31,Tel Aviv-Yafo,0,0.714285714,0,0,0,0.154004613,0,0
2020/6/1,Tel Aviv-Yafo,5,1.428571429,0,0,1.078032289,0.308009226,0,0
2020/6/2,Tel Aviv-Yafo,4,1.571428571,0,0,0.862425831,0.338810148,0,0
2020/6/3,Tel Aviv-Yafo,4,2,0,0,0.862425831,0.431212916,0,0
2020/6/4,Tel Aviv-Yafo,8,3.142857143,0,0,1.724851663,0.677620296,0,0
2020/6/5,Tel Aviv-Yafo,9,4.285714286,0,0,1.940458121,0.924027677,0,0
2020/6/6,Tel Aviv-Yafo,15,6.428571429,0,0,3.234096868,1.386041515,0,0
2020/6/7,Tel Aviv-Yafo,1,6.571428571,15,2.142857143,0.215606458,1.416842437,3.234096868,0.462013838
2020/6/8,Tel Aviv-Yafo,3,6.285714286,0,2.142857143,0.646819374,1.355240592,0,0.462013838
2020/6/9,Tel Aviv-Yafo,12,7.428571429,15,4.285714286,2.587277494,1.601647973,3.234096868,0.924027677
2020/6/10,Tel Aviv-Yafo,7,7.857142857,0,4.285714286,1.509245205,1.69405074,0,0.924027677
2020/6/11,Tel Aviv-Yafo,11,8.285714286,0,4.285714286,2.371671036,1.786453508,0,0.924027677
2020/6/12,Tel Aviv-Yafo,27,10.85714286,0,4.285714286,5.821374362,2.340870114,0,0.924027677
2020/6/13,Tel Aviv-Yafo,19,11.42857143,0,4.285714286,4.096522699,2.464073804,0,0.924027677
2020/6/14,Tel Aviv-Yafo,3,11.71428571,0,2.142857143,0.646819374,2.525675648,0,0.462013838
2020/6/15,Tel Aviv-Yafo,21,14.28571429,0,2.142857143,4.527735615,3.080092256,0,0.462013838
2020/6/16,Tel Aviv-Yafo,3,13,0,0,0.646819374,2.802883952,0,0
2020/6/17,Tel Aviv-Yafo,9,13.28571429,0,0,1.940458121,2.864485798,0,0
2020/6/18,Tel Aviv-Yafo,3,12.14285714,0,0,0.646819374,2.618078416,0,0
2020/6/19,Tel Aviv-Yafo,6,9.142857143,0,0,1.293638747,1.971259043,0,0
2020/6/20,Tel Aviv-Yafo,1,6.571428571,0,0,0.215606458,1.416842437,0,0
2020/6/21,Tel Aviv-Yafo,1,6.285714286,0,0,0.215606458,1.355240592,0,0
2020/6/22,Tel Aviv-Yafo,7,4.285714286,0,0,1.509245205,0.924027677,0,0
2020/6/23,Tel Aviv-Yafo,7,4.857142857,0,0,1.509245205,1.047231367,0,0
2020/6/24,Tel Aviv-Yafo,11,5.142857143,15,2.142857143,2.371671036,1.108833212,3.234096868,0.462013838
2020/6/25,Tel Aviv-Yafo,19,7.428571429,15,4.285714286,4.096522699,1.601647973,3.234096868,0.924027677
2020/6/26,Tel Aviv-Yafo,11,8.142857143,0,4.285714286,2.371671036,1.755652585,0,0.924027677
2020/6/27,Tel Aviv-Yafo,12,9.714285714,15,6.428571429,2.587277494,2.094462733,3.234096868,1.386041515
2020/6/28,Tel Aviv-Yafo,2,9.857142857,0,6.428571429,0.431212916,2.125263656,0,1.386041515
2020/6/29,Tel Aviv-Yafo,19,11.57142857,0,6.428571429,4.096522699,2.494874726,0,1.386041515
2020/6/30,Tel Aviv-Yafo,15,12.71428571,0,6.428571429,3.234096868,2.741282106,0,1.386041515
2020/7/1,Tel Aviv-Yafo,36,16.28571429,0,4.285714286,7.761832482,3.511305172,0,0.924027677
2020/7/2,Tel Aviv-Yafo,24,17,0,2.142857143,5.174554988,3.665309783,0,0.462013838
2020/7/3,Tel Aviv-Yafo,20,18.28571429,0,2.142857143,4.312129157,3.942518087,0,0.462013838
2020/7/4,Tel Aviv-Yafo,14,18.57142857,0,0,3.01849041,4.004119931,0,0
2020/7/5,Tel Aviv-Yafo,25,21.85714286,0,0,5.390161446,4.712541151,0,0
2020/7/6,Tel Aviv-Yafo,33,23.85714286,0,0,7.115013109,5.143754066,0,0
2020/7/7,Tel Aviv-Yafo,34,26.57142857,0,0,7.330619567,5.728971594,0,0
2020/7/8,Tel Aviv-Yafo,31,25.85714286,0,0,6.683800193,5.574966982,0,0
2020/7/9,Tel Aviv-Yafo,42,28.42857143,0,0,9.055471229,6.129383588,0,0
2020/7/10,Tel Aviv-Yafo,42,31.57142857,0,0,9.055471229,6.807003883,0,0
2020/7/11,Tel Aviv-Yafo,45,36,15,2.142857143,9.702290603,7.761832482,3.234096868,0.462013838
2020/7/12,Tel Aviv-Yafo,39,38,0,2.142857143,8.408651856,8.193045398,0,0.462013838
2020/7/13,Tel Aviv-Yafo,52,40.71428571,0,2.142857143,11.21153581,8.778262926,0,0.462013838
2020/7/14,Tel Aviv-Yafo,41,41.71428571,15,4.285714286,8.839864772,8.993869383,3.234096868,0.924027677
2020/7/15,Tel Aviv-Yafo,43,43.42857143,0,4.285714286,9.271077687,9.363480455,0,0.924027677
2020/7/16,Tel Aviv-Yafo,49,44.42857143,0,4.285714286,10.56471643,9.579086913,0,0.924027677
2020/7/17,Tel Aviv-Yafo,42,44.42857143,0,4.285714286,9.055471229,9.579086913,0,0.924027677
2020/7/18,Tel Aviv-Yafo,40,43.71428571,0,2.142857143,8.624258314,9.425082299,0,0.462013838
2020/7/19,Tel Aviv-Yafo,37,43.42857143,0,2.142857143,7.97743894,9.363480455,0,0.462013838
2020/7/20,Tel Aviv-Yafo,66,45.42857143,0,2.142857143,14.23002622,9.794693371,0,0.462013838
2020/7/21,Tel Aviv-Yafo,52,47,0,0,11.21153581,10.13350352,0,0
2020/7/22,Tel Aviv-Yafo,70,50.85714286,0,0,15.09245205,10.96512843,0,0
2020/7/23,Tel Aviv-Yafo,65,53.14285714,0,0,14.01441976,11.45794319,0,0
2020/7/24,Tel Aviv-Yafo,36,52.28571429,15,2.142857143,7.761832482,11.27313765,3.234096868,0.462013838
2020/7/25,Tel Aviv-Yafo,22,49.71428571,0,2.142857143,4.743342073,10.71872105,0,0.462013838
2020/7/26,Tel Aviv-Yafo,22,47.57142857,0,2.142857143,4.743342073,10.25670721,0,0.462013838
2020/7/27,Tel Aviv-Yafo,51,45.42857143,0,2.142857143,10.99592935,9.794693371,0,0.462013838
2020/7/28,Tel Aviv-Yafo,49,45,0,2.142857143,10.56471643,9.702290603,0,0.462013838
2020/7/29,Tel Aviv-Yafo,44,41.28571429,0,2.142857143,9.486684145,8.901466618,0,0.462013838
2020/7/30,Tel Aviv-Yafo,31,36.42857143,15,4.285714286,6.683800193,7.85423525,3.234096868,0.924027677
2020/7/31,Tel Aviv-Yafo,33,36,0,2.142857143,7.115013109,7.761832482,0,0.462013838
2020/8/1,Tel Aviv-Yafo,7,33.85714286,0,2.142857143,1.509245205,7.299818645,0,0.462013838
2020/8/2,Tel Aviv-Yafo,12,32.42857143,0,2.142857143,2.587277494,6.991809419,0,0.462013838
2020/8/3,Tel Aviv-Yafo,37,30.42857143,30,6.428571429,7.97743894,6.560596503,6.468193735,1.386041515
2020/8/4,Tel Aviv-Yafo,36,28.57142857,45,12.85714286,7.761832482,6.16018451,9.702290603,2.77208303
2020/8/5,Tel Aviv-Yafo,44,28.57142857,0,12.85714286,9.486684145,6.16018451,0,2.77208303
2020/8/6,Tel Aviv-Yafo,45,30.57142857,15,12.85714286,9.702290603,6.591397425,3.234096868,2.77208303
2020/8/7,Tel Aviv-Yafo,38,31.28571429,0,12.85714286,8.193045398,6.745402039,0,2.77208303
2020/8/8,Tel Aviv-Yafo,31,34.71428571,0,12.85714286,6.683800193,7.484624179,0,2.77208303
2020/8/9,Tel Aviv-Yafo,16,35.28571429,0,12.85714286,3.449703326,7.607827871,0,2.77208303
2020/8/10,Tel Aviv-Yafo,31,34.42857143,0,8.571428571,6.683800193,7.423022335,0,1.848055353
2020/8/11,Tel Aviv-Yafo,24,32.71428571,0,2.142857143,5.174554988,7.053411263,0,0.462013838
2020/8/12,Tel Aviv-Yafo,28,30.42857143,15,4.285714286,6.03698082,6.560596503,3.234096868,0.924027677
2020/8/13,Tel Aviv-Yafo,35,29,30,6.428571429,7.546226025,6.252587277,6.468193735,1.386041515
2020/8/14,Tel Aviv-Yafo,30,27.85714286,15,8.571428571,6.468193735,6.006179898,3.234096868,1.848055353
2020/8/15,Tel Aviv-Yafo,23,26.71428571,0,8.571428571,4.95894853,5.759772516,0,1.848055353
2020/8/16,Tel Aviv-Yafo,25,28,0,8.571428571,5.390161446,6.03698082,0,1.848055353
2020/8/17,Tel Aviv-Yafo,35,28.57142857,0,8.571428571,7.546226025,6.16018451,0,1.848055353
2020/8/18,Tel Aviv-Yafo,55,33,15,10.71428571,11.85835518,7.115013109,3.234096868,2.31006919
2020/8/19,Tel Aviv-Yafo,23,32.28571429,0,8.571428571,4.95894853,6.961008497,0,1.848055353
2020/8/20,Tel Aviv-Yafo,25,30.85714286,0,4.285714286,5.390161446,6.652999271,0,0.924027677
2020/8/21,Tel Aviv-Yafo,29,30.71428571,0,2.142857143,6.252587277,6.622198347,0,0.462013838
2020/8/22,Tel Aviv-Yafo,12,29.14285714,15,4.285714286,2.587277494,6.283388199,3.234096868,0.924027677
2020/8/23,Tel Aviv-Yafo,15,27.71428571,0,4.285714286,3.234096868,5.975378974,0,0.924027677
2020/8/24,Tel Aviv-Yafo,44,29,15,6.428571429,9.486684145,6.252587277,3.234096868,1.386041515
2020/8/25,Tel Aviv-Yafo,37,26.42857143,0,4.285714286,7.97743894,5.698170672,0,0.924027677
2020/8/26,Tel Aviv-Yafo,47,29.85714286,0,4.285714286,10.13350352,6.437392813,0,0.924027677
2020/8/27,Tel Aviv-Yafo,59,34.71428571,15,6.428571429,12.72078101,7.484624179,3.234096868,1.386041515
2020/8/28,Tel Aviv-Yafo,44,36.85714286,0,6.428571429,9.486684145,7.946638018,0,1.386041515
2020/8/29,Tel Aviv-Yafo,15,37.28571429,15,6.428571429,3.234096868,8.039040786,3.234096868,1.386041515
2020/8/30,Tel Aviv-Yafo,27,39,0,6.428571429,5.821374362,8.408651856,0,1.386041515
2020/8/31,Tel Aviv-Yafo,42,38.71428571,30,8.571428571,9.055471229,8.34705001,6.468193735,1.848055353
2020/9/1,Tel Aviv-Yafo,28,37.42857143,0,8.571428571,6.03698082,8.069841708,0,1.848055353
2020/9/2,Tel Aviv-Yafo,41,36.57142857,0,8.571428571,8.839864772,7.885036172,0,1.848055353
2020/9/3,Tel Aviv-Yafo,53,35.71428571,0,6.428571429,11.42714227,7.700230636,0,1.386041515
2020/9/4,Tel Aviv-Yafo,35,34.42857143,0,6.428571429,7.546226025,7.423022335,0,1.386041515
2020/9/5,Tel Aviv-Yafo,29,36.42857143,0,4.285714286,6.252587277,7.85423525,0,0.924027677
2020/9/6,Tel Aviv-Yafo,32,37.14285714,0,4.285714286,6.899406651,8.008239862,0,0.924027677
2020/9/7,Tel Aviv-Yafo,61,39.85714286,15,2.142857143,13.15199393,8.593457392,3.234096868,0.462013838
2020/9/8,Tel Aviv-Yafo,84,47.85714286,0,2.142857143,18.11094246,10.31830905,0,0.462013838
2020/9/9,Tel Aviv-Yafo,82,53.71428571,15,4.285714286,17.67972954,11.58114688,3.234096868,0.924027677
2020/9/10,Tel Aviv-Yafo,83,58,0,4.285714286,17.895336,12.50517455,0,0.924027677
2020/9/11,Tel Aviv-Yafo,88,65.57142857,0,4.285714286,18.97336829,14.13762345,0,0.924027677
2020/9/12,Tel Aviv-Yafo,40,67.14285714,0,4.285714286,8.624258314,14.4764336,0,0.924027677
2020/9/13,Tel Aviv-Yafo,52,70,0,4.285714286,11.21153581,15.09245205,0,0.924027677
2020/9/14,Tel Aviv-Yafo,96,75,0,2.142857143,20.69821995,16.17048434,0,0.462013838
2020/9/15,Tel Aviv-Yafo,90,75.85714286,0,2.142857143,19.40458121,16.35528987,0,0.462013838
2020/9/16,Tel Aviv-Yafo,96,77.85714286,0,0,20.69821995,16.78650279,0,0
2020/9/17,Tel Aviv-Yafo,144,86.57142857,15,2.142857143,31.04732993,18.66535906,3.234096868,0.462013838
2020/9/18,Tel Aviv-Yafo,142,94.28571429,0,2.142857143,30.61611701,20.32860888,0,0.462013838
2020/9/19,Tel Aviv-Yafo,118,105.4285714,0,2.142857143,25.44156203,22.73108084,0,0.462013838
2020/9/20,Tel Aviv-Yafo,80,109.4285714,15,4.285714286,17.24851663,23.59350667,3.234096868,0.924027677
2020/9/21,Tel Aviv-Yafo,129,114.1428571,0,4.285714286,27.81323306,24.60993711,0,0.924027677
2020/9/22,Tel Aviv-Yafo,185,127.7142857,0,4.285714286,39.8871947,27.53602476,0,0.924027677
2020/9/23,Tel Aviv-Yafo,203,143,0,4.285714286,43.76811094,30.83172347,0,0.924027677
2020/9/24,Tel Aviv-Yafo,290,163.8571429,0,2.142857143,62.52587277,35.32865817,0,0.462013838
2020/9/25,Tel Aviv-Yafo,239,177.7142857,0,2.142857143,51.52994342,38.31634765,0,0.462013838
2020/9/26,Tel Aviv-Yafo,148,182,15,4.285714286,31.90975576,39.24037533,3.234096868,0.924027677
2020/9/27,Tel Aviv-Yafo,94,184,0,2.142857143,20.26700704,39.67158824,0,0.462013838
2020/9/28,Tel Aviv-Yafo,52,173,0,2.142857143,11.21153581,37.29991721,0,0.462013838
2020/9/29,Tel Aviv-Yafo,116,163.1428571,0,2.142857143,25.01034911,35.17465354,0,0.462013838
2020/9/30,Tel Aviv-Yafo,234,167.5714286,0,2.142857143,50.45191114,36.12948216,0,0.462013838
2020/10/1,Tel Aviv-Yafo,212,156.4285714,45,8.571428571,45.70856906,33.72701019,9.702290603,1.848055353
2020/10/2,Tel Aviv-Yafo,164,145.7142857,0,8.571428571,35.35945909,31.416941,0,1.848055353
2020/10/3,Tel Aviv-Yafo,112,140.5714286,0,6.428571429,24.14792328,30.30810779,0,1.386041515
2020/10/4,Tel Aviv-Yafo,76,138,30,10.71428571,16.3860908,29.75369118,6.468193735,2.31006919
2020/10/5,Tel Aviv-Yafo,143,151,0,10.71428571,30.83172347,32.55657513,0,2.31006919
2020/10/6,Tel Aviv-Yafo,113,150.5714286,30,15,24.36352974,32.46417237,6.468193735,3.234096868
2020/10/7,Tel Aviv-Yafo,99,131.2857143,15,17.14285714,21.34503933,28.30604783,3.234096868,3.696110705
2020/10/8,Tel Aviv-Yafo,113,117.1428571,45,17.14285714,24.36352974,25.25675648,9.702290603,3.696110705
2020/10/9,Tel Aviv-Yafo,92,106.8571429,15,19.28571429,19.83579412,23.03909008,3.234096868,4.158124545
2020/10/10,Tel Aviv-Yafo,20,93.71428571,0,19.28571429,4.312129157,20.20540519,0,4.158124545
2020/10/11,Tel Aviv-Yafo,36,88,15,17.14285714,7.761832482,18.97336829,3.234096868,3.696110705
2020/10/12,Tel Aviv-Yafo,45,74,30,21.42857143,9.702290603,15.95487788,6.468193735,4.620138383
2020/10/13,Tel Aviv-Yafo,65,67.14285714,30,21.42857143,14.01441976,14.4764336,6.468193735,4.620138383
2020/10/14,Tel Aviv-Yafo,48,59.85714286,15,21.42857143,10.34910998,12.90558655,3.234096868,4.620138383
2020/10/15,Tel Aviv-Yafo,46,50.28571429,30,19.28571429,9.917897061,10.84192474,6.468193735,4.158124545
2020/10/16,Tel Aviv-Yafo,48,44,30,21.42857143,10.34910998,9.486684145,6.468193735,4.620138383
2020/10/17,Tel Aviv-Yafo,13,43,0,21.42857143,2.802883952,9.271077687,0,4.620138383
2020/10/18,Tel Aviv-Yafo,18,40.42857143,30,23.57142857,3.880916241,8.716661082,6.468193735,5.08215222
2020/10/19,Tel Aviv-Yafo,36,39.14285714,0,19.28571429,7.761832482,8.439452778,0,4.158124545
2020/10/20,Tel Aviv-Yafo,34,34.71428571,0,15,7.330619567,7.484624179,0,3.234096868
2020/10/21,Tel Aviv-Yafo,25,31.42857143,0,12.85714286,5.390161446,6.776202961,0,2.77208303
2020/10/22,Tel Aviv-Yafo,23,28.14285714,15,10.71428571,4.95894853,6.067781742,3.234096868,2.31006919
2020/10/23,Tel Aviv-Yafo,10,22.71428571,0,6.428571429,2.156064578,4.897346684,0,1.386041515
2020/10/24,Tel Aviv-Yafo,6,21.71428571,0,6.428571429,1.293638747,4.681740227,0,1.386041515
2020/10/25,Tel Aviv-Yafo,16,21.42857143,0,2.142857143,3.449703326,4.620138383,0,0.462013838
2020/10/26,Tel Aviv-Yafo,19,19,0,2.142857143,4.096522699,4.096522699,0,0.462013838
2020/10/27,Tel Aviv-Yafo,18,16.71428571,15,4.285714286,3.880916241,3.603707937,3.234096868,0.924027677
2020/10/28,Tel Aviv-Yafo,18,15.71428571,0,4.285714286,3.880916241,3.388101479,0,0.924027677
2020/10/29,Tel Aviv-Yafo,15,14.57142857,0,2.142857143,3.234096868,3.1416941,0,0.462013838
2020/10/30,Tel Aviv-Yafo,18,15.71428571,0,2.142857143,3.880916241,3.388101479,0,0.462013838
2020/10/31,Tel Aviv-Yafo,9,16.14285714,0,2.142857143,1.940458121,3.480504247,0,0.462013838
2020/11/1,Tel Aviv-Yafo,20,16.71428571,0,2.142857143,4.312129157,3.603707937,0,0.462013838
2020/11/2,Tel Aviv-Yafo,20,16.85714286,0,2.142857143,4.312129157,3.634508861,0,0.462013838
2020/11/3,Tel Aviv-Yafo,17,16.71428571,30,4.285714286,3.665309783,3.603707937,6.468193735,0.924027677
2020/11/4,Tel Aviv-Yafo,31,18.57142857,0,4.285714286,6.683800193,4.004119931,0,0.924027677
2020/11/5,Tel Aviv-Yafo,15,18.57142857,0,4.285714286,3.234096868,4.004119931,0,0.924027677
2020/11/6,Tel Aviv-Yafo,37,21.28571429,0,4.285714286,7.97743894,4.589337461,0,0.924027677
2020/11/7,Tel Aviv-Yafo,7,21,0,4.285714286,1.509245205,4.527735615,0,0.924027677
2020/11/8,Tel Aviv-Yafo,16,20.42857143,0,4.285714286,3.449703326,4.404531925,0,0.924027677
2020/11/9,Tel Aviv-Yafo,25,21.14285714,0,4.285714286,5.390161446,4.558536537,0,0.924027677
2020/11/10,Tel Aviv-Yafo,34,23.57142857,0,0,7.330619567,5.08215222,0,0
2020/11/11,Tel Aviv-Yafo,13,21,0,0,2.802883952,4.527735615,0,0
2020/11/12,Tel Aviv-Yafo,16,21.14285714,0,0,3.449703326,4.558536537,0,0
2020/11/13,Tel Aviv-Yafo,24,19.28571429,0,0,5.174554988,4.158124545,0,0
2020/11/14,Tel Aviv-Yafo,11,19.85714286,0,0,2.371671036,4.281328235,0,0
2020/11/15,Tel Aviv-Yafo,17,20,0,0,3.665309783,4.312129157,0,0
2020/11/16,Tel Aviv-Yafo,18,19,0,0,3.880916241,4.096522699,0,0
2020/11/17,Tel Aviv-Yafo,22,17.28571429,0,0,4.743342073,3.726911629,0,0
2020/11/18,Tel Aviv-Yafo,20,18.28571429,0,0,4.312129157,3.942518087,0,0
2020/11/19,Tel Aviv-Yafo,17,18.42857143,0,0,3.665309783,3.973319009,0,0
2020/11/20,Tel Aviv-Yafo,17,17.42857143,0,0,3.665309783,3.757712551,0,0
2020/11/21,Tel Aviv-Yafo,5,16.57142857,0,0,1.078032289,3.572907015,0,0
2020/11/22,Tel Aviv-Yafo,9,15.42857143,0,0,1.940458121,3.326499636,0,0
2020/11/23,Tel Aviv-Yafo,20,15.71428571,0,0,4.312129157,3.388101479,0,0
2020/11/24,Tel Aviv-Yafo,8,13.71428571,0,0,1.724851663,2.956888564,0,0
2020/11/25,Tel Aviv-Yafo,25,14.42857143,0,0,5.390161446,3.110893178,0,0
2020/11/26,Tel Aviv-Yafo,25,15.57142857,0,0,5.390161446,3.357300558,0,0
2020/11/27,Tel Aviv-Yafo,22,16.28571429,0,0,4.743342073,3.511305172,0,0
2020/11/28,Tel Aviv-Yafo,12,17.28571429,0,0,2.587277494,3.726911629,0,0
2020/11/29,Tel Aviv-Yafo,21,19,0,0,4.527735615,4.096522699,0,0
2020/11/30,Tel Aviv-Yafo,23,19.42857143,0,0,4.95894853,4.188925467,0,0
2020/12/1,Tel Aviv-Yafo,33,23,0,0,7.115013109,4.95894853,0,0
